Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_price_median
Footscray,4,h,815000.0,6.4,3011.0,4.0,2.0,1.0,369.0,151.0,1910.0,3011.0,198.0,95.6010101010101,65.0
Footscray,3,t,757000.0,6.4,3011.0,3.0,2.0,2.0,102.0,102.0,2011.0,3011.0,198.0,95.6010101010101,65.0
Footscray,4,h,1450000.0,6.4,3011.0,4.0,1.0,1.0,799.0,160.0,1910.0,3011.0,198.0,95.6010101010101,65.0
Footscray,2,h,745000.0,6.4,3011.0,2.0,1.0,1.0,355.0,74.0,1890.0,3011.0,198.0,95.6010101010101,65.0
Footscray,2,h,716000.0,6.4,3011.0,2.0,1.0,2.0,274.0,275.0,2000.0,3011.0,198.0,95.6010101010101,65.0
Glen Iris,3,h,1735000.0,9.2,3146.0,3.0,2.0,3.0,680.0,170.0,1935.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,h,1699000.0,9.2,3146.0,3.0,1.0,2.0,653.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1800000.0,9.2,3146.0,4.0,2.0,2.0,868.0,217.0,1930.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1998000.0,9.2,3146.0,4.0,2.0,1.0,739.0,183.0,2002.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,671000.0,9.2,3146.0,2.0,1.0,1.0,0.0,85.0,1960.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1780000.0,9.2,3146.0,3.0,1.0,2.0,627.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1425000.0,9.2,3146.0,3.0,2.0,2.0,217.0,163.0,2006.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1530000.0,9.2,3146.0,3.0,1.0,1.0,753.0,118.0,1940.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1900000.0,9.2,3146.0,4.0,4.0,2.0,708.0,323.0,1985.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,h,1500000.0,9.2,3146.0,3.0,1.0,2.0,660.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1360000.0,9.2,3146.0,3.0,2.0,1.0,704.0,134.0,1940.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,5,h,2175000.0,9.2,3146.0,5.0,3.0,4.0,619.0,327.0,2003.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,550000.0,9.2,3146.0,2.0,1.0,1.0,0.0,63.0,1968.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1600000.0,9.2,3146.0,3.0,2.0,1.0,704.0,134.0,1940.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,2100000.0,9.2,3146.0,3.0,2.0,2.0,904.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,2115000.0,9.2,3146.0,4.0,2.0,2.0,745.0,157.0,1920.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1700000.0,9.2,3146.0,3.0,2.0,2.0,625.0,188.0,1951.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1750000.0,9.2,3146.0,3.0,2.0,2.0,652.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,967500.0,9.2,3146.0,3.0,2.0,1.0,233.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,2077000.0,9.2,3146.0,4.0,2.0,3.0,553.0,143.0,1910.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,411000.0,9.2,3146.0,2.0,1.0,1.0,0.0,65.0,1970.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1222000.0,9.2,3146.0,3.0,1.0,1.0,215.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1550000.0,9.2,3146.0,3.0,2.0,2.0,662.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1660000.0,9.2,3146.0,3.0,1.0,2.0,297.0,,1930.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,6,h,2250000.0,9.2,3146.0,5.0,3.0,2.0,650.0,,1940.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,u,1162000.0,9.2,3146.0,2.0,2.0,2.0,281.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,2020000.0,9.2,3146.0,4.0,2.0,2.0,630.0,351.0,2009.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1510000.0,9.2,3146.0,3.0,2.0,2.0,370.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,2010000.0,9.2,3146.0,4.0,2.0,2.0,659.0,212.0,1930.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,585000.0,9.2,3146.0,2.0,1.0,1.0,0.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1275000.0,9.2,3146.0,3.0,2.0,2.0,669.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,1,u,452000.0,9.2,3146.0,1.0,1.0,1.0,63.0,52.0,1980.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,t,1625000.0,9.2,3146.0,3.0,2.0,2.0,365.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1800000.0,9.2,3146.0,4.0,3.0,2.0,743.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1820000.0,9.2,3146.0,3.0,1.0,3.0,650.0,136.0,1930.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,710000.0,9.2,3146.0,2.0,1.0,2.0,123.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,h,1020000.0,9.2,3146.0,2.0,1.0,0.0,251.0,,1910.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1456000.0,9.2,3146.0,3.0,1.0,2.0,504.0,142.0,1920.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1875000.0,9.2,3146.0,3.0,2.0,3.0,607.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1430000.0,9.2,3146.0,3.0,3.0,2.0,385.0,255.0,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,5,h,2000000.0,9.2,3146.0,5.0,3.0,1.0,696.0,248.0,1920.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1625000.0,9.2,3146.0,4.0,2.0,4.0,1005.0,,1980.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,480000.0,9.2,3146.0,2.0,1.0,1.0,0.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,t,585000.0,9.2,3146.0,2.0,1.0,1.0,84.0,84.0,1960.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,5,h,1960000.0,9.2,3146.0,5.0,3.0,2.0,650.0,,1940.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1700000.0,9.2,3146.0,4.0,3.0,1.0,650.0,266.0,1946.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,680000.0,9.2,3146.0,2.0,1.0,1.0,0.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,t,1220000.0,9.2,3146.0,3.0,2.0,2.0,278.0,,1999.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1375000.0,9.2,3146.0,3.0,2.0,2.0,328.0,176.0,1990.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,h,920000.0,9.2,3146.0,2.0,1.0,2.0,334.0,115.0,1930.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,545000.0,9.2,3146.0,3.0,0.0,0.0,0.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,t,1350000.0,9.2,3146.0,3.0,2.0,2.0,342.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,h,1280000.0,9.2,3146.0,2.0,1.0,1.0,412.0,123.0,1950.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1825000.0,9.2,3146.0,3.0,1.0,2.0,652.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1825000.0,9.2,3146.0,3.0,3.0,2.0,366.0,26.0,1999.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,2016000.0,9.2,3146.0,4.0,2.0,3.0,733.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1710000.0,9.2,3146.0,3.0,1.0,3.0,557.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1770000.0,9.2,3146.0,3.0,1.0,3.0,603.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1765000.0,9.2,3146.0,3.0,1.0,2.0,650.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,511000.0,9.2,3146.0,2.0,1.0,1.0,0.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,h,1600000.0,9.2,3146.0,2.0,2.0,2.0,718.0,184.0,1950.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1880000.0,9.2,3146.0,3.0,2.0,2.0,668.0,,1920.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,856500.0,9.2,3146.0,2.0,1.0,1.0,0.0,,1960.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,5,h,1650000.0,9.2,3146.0,5.0,2.0,2.0,400.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,t,600000.0,9.2,3146.0,2.0,1.0,1.0,0.0,1143.0,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,690000.0,9.2,3146.0,2.0,1.0,2.0,166.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,t,1200000.0,9.2,3146.0,3.0,2.0,2.0,541.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,785000.0,9.2,3146.0,2.0,1.0,1.0,0.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1950000.0,9.2,3146.0,4.0,2.0,2.0,775.0,155.0,1960.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,2200000.0,9.2,3146.0,3.0,1.0,2.0,700.0,142.0,1930.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1751000.0,9.2,3146.0,3.0,1.0,3.0,609.0,140.0,1930.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1857000.0,9.2,3146.0,4.0,2.0,3.0,548.0,205.0,1930.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,720000.0,9.2,3146.0,2.0,1.0,2.0,0.0,74.0,1940.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1500000.0,9.2,3146.0,3.0,1.0,3.0,401.0,107.0,1935.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,h,1723000.0,9.2,3146.0,2.0,1.0,1.0,553.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,529500.0,9.2,3146.0,2.0,1.0,1.0,0.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1665000.0,9.2,3146.0,3.0,1.0,2.0,685.0,143.0,1941.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,600000.0,9.2,3146.0,2.0,1.0,1.0,0.0,80.0,1960.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1420000.0,9.2,3146.0,3.0,1.0,2.0,615.0,607.0,1940.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1550000.0,9.2,3146.0,3.0,2.0,2.0,307.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,1,u,420000.0,9.2,3146.0,1.0,1.0,1.0,805.0,,2011.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1920000.0,9.2,3146.0,4.0,2.0,2.0,706.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,5,h,2100000.0,9.2,3146.0,5.0,3.0,2.0,696.0,,1989.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,2100000.0,9.2,3146.0,4.0,2.0,2.0,645.0,216.0,1930.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1390000.0,9.2,3146.0,3.0,2.0,3.0,397.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,1802000.0,9.2,3146.0,4.0,3.0,2.0,394.0,,1980.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1310000.0,9.2,3146.0,3.0,1.0,2.0,464.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,3,h,1931000.0,9.2,3146.0,3.0,2.0,2.0,648.0,193.0,1975.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,4,h,2000000.0,9.2,3146.0,3.0,2.0,4.0,401.0,,,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,h,1250000.0,9.2,3146.0,2.0,1.0,2.0,438.0,107.0,1910.0,3146.0,72.0,135.83333333333334,100.0
Glen Iris,2,u,460000.0,9.2,3146.0,2.0,1.0,1.0,0.0,,,3146.0,72.0,135.83333333333334,100.0
Glenroy,3,h,610000.0,13.0,3046.0,3.0,1.0,2.0,696.0,118.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,610000.0,13.0,3046.0,3.0,1.0,3.0,640.0,144.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,t,555000.0,13.0,3046.0,3.0,2.0,2.0,244.0,3.0,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,500000.0,13.0,3046.0,3.0,1.0,1.0,336.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,806500.0,13.0,3046.0,3.0,1.0,2.0,766.0,127.0,1965.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,5,h,1150000.0,13.0,3046.0,5.0,3.0,2.0,700.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,5,h,850000.0,13.0,3046.0,5.0,3.0,1.0,487.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,h,550000.0,13.0,3046.0,4.0,2.0,1.0,683.0,138.0,2017.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,822000.0,13.0,3046.0,3.0,1.0,4.0,700.0,105.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,980000.0,13.0,3046.0,3.0,2.0,3.0,1029.0,136.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,670000.0,13.0,3046.0,3.0,1.0,1.0,652.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,u,430000.0,13.0,3046.0,2.0,1.0,1.0,164.0,100.0,2010.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,h,852500.0,13.0,3046.0,2.0,1.0,2.0,832.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,h,1025000.0,13.0,3046.0,4.0,2.0,4.0,1011.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,h,540000.0,13.0,3046.0,2.0,1.0,1.0,164.0,114.0,2010.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,h,530000.0,13.0,3046.0,2.0,1.0,2.0,643.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,721000.0,13.0,3046.0,3.0,1.0,2.0,674.0,,1976.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,737000.0,13.0,3046.0,3.0,1.0,4.0,640.0,97.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,575500.0,13.0,3046.0,3.0,1.0,1.0,701.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,600000.0,13.0,3046.0,3.0,1.0,2.0,702.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,460000.0,13.0,3046.0,3.0,2.0,2.0,224.0,3.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,691000.0,13.0,3046.0,3.0,1.0,2.0,753.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,500000.0,13.0,3046.0,3.0,1.0,1.0,589.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,t,545000.0,13.0,3046.0,3.0,2.0,1.0,136.0,130.0,2014.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,670000.0,13.0,3046.0,3.0,1.0,4.0,734.0,140.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,572000.0,13.0,3046.0,3.0,1.0,2.0,627.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,h,702000.0,13.0,3046.0,4.0,1.0,4.0,606.0,124.0,1956.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,h,730000.0,13.0,3046.0,2.0,1.0,1.0,705.0,115.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,711500.0,13.0,3046.0,3.0,1.0,3.0,667.0,81.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,820000.0,13.0,3046.0,3.0,2.0,4.0,805.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,5,h,810000.0,13.0,3046.0,5.0,4.0,4.0,695.0,176.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,t,460000.0,13.0,3046.0,3.0,1.0,1.0,325.0,106.0,1970.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,793000.0,13.0,3046.0,3.0,1.0,2.0,780.0,120.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,596000.0,13.0,3046.0,3.0,1.0,3.0,624.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,447500.0,13.0,3046.0,3.0,1.0,1.0,320.0,130.0,2000.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,588000.0,13.0,3046.0,3.0,1.0,1.0,616.0,125.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,420000.0,13.0,3046.0,3.0,1.0,2.0,0.0,96.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,u,410000.0,13.0,3046.0,2.0,1.0,2.0,200.0,81.0,2000.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,688000.0,13.0,3046.0,3.0,1.0,4.0,700.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,612500.0,13.0,3046.0,3.0,2.0,3.0,635.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,525000.0,13.0,3046.0,3.0,1.0,1.0,665.0,85.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,703000.0,13.0,3046.0,3.0,1.0,4.0,704.0,102.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,t,608000.0,13.0,3046.0,3.0,2.0,1.0,252.0,150.0,2014.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,5,h,705000.0,13.0,3046.0,5.0,3.0,2.0,612.0,,1970.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,577000.0,13.0,3046.0,3.0,1.0,2.0,706.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,t,607000.0,13.0,3046.0,4.0,3.0,2.0,0.0,131.0,2014.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,765500.0,13.0,3046.0,3.0,2.0,2.0,780.0,180.0,1970.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,u,470000.0,13.0,3046.0,3.0,1.0,2.0,187.0,99.0,2014.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,u,482500.0,13.0,3046.0,3.0,1.0,1.0,265.0,,1995.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,580000.0,13.0,3046.0,3.0,1.0,2.0,650.0,142.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,t,434500.0,13.0,3046.0,2.0,1.0,1.0,125.0,,1975.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,u,620250.0,13.0,3046.0,2.0,1.0,2.0,253.0,91.0,2012.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,710000.0,13.0,3046.0,3.0,1.0,1.0,796.0,104.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,t,420000.0,13.0,3046.0,2.0,1.0,1.0,307.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,600000.0,13.0,3046.0,3.0,1.0,4.0,541.0,139.0,1968.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,t,550000.0,13.0,3046.0,3.0,2.0,2.0,212.0,129.0,2010.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,u,460000.0,13.0,3046.0,3.0,2.0,1.0,190.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,h,600000.0,13.0,3046.0,4.0,1.0,2.0,586.0,159.0,1968.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,h,1217500.0,13.0,3046.0,4.0,3.0,2.0,693.0,192.0,2014.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,600000.0,13.0,3046.0,3.0,1.0,2.0,599.0,150.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,570000.0,13.0,3046.0,3.0,2.0,2.0,585.0,146.0,1975.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,h,655000.0,13.0,3046.0,4.0,1.0,2.0,695.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,500000.0,13.0,3046.0,3.0,1.0,4.0,677.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,762700.0,13.0,3046.0,3.0,1.0,4.0,597.0,100.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,u,465000.0,13.0,3046.0,2.0,1.0,1.0,176.0,89.0,2012.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,h,741250.0,13.0,3046.0,2.0,1.0,1.0,668.0,88.0,1955.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,t,488500.0,13.0,3046.0,2.0,2.0,1.0,190.0,2.0,,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,h,787500.0,13.0,3046.0,4.0,2.0,2.0,650.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,u,442000.0,13.0,3046.0,3.0,1.0,1.0,245.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,h,1000000.0,13.0,3046.0,4.0,2.0,8.0,977.0,304.0,1935.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,h,726335.0,13.0,3046.0,2.0,1.0,2.0,590.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,h,630000.0,13.0,3046.0,4.0,2.0,2.0,602.0,180.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,670000.0,13.0,3046.0,3.0,1.0,3.0,705.0,135.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,2,h,417000.0,13.0,3046.0,2.0,1.0,1.0,172.0,77.0,2013.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,t,600000.0,13.0,3046.0,3.0,1.0,2.0,258.0,143.0,2001.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,t,440000.0,13.0,3046.0,3.0,2.0,1.0,215.0,121.0,2010.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,501000.0,13.0,3046.0,3.0,1.0,1.0,348.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,660000.0,13.0,3046.0,3.0,1.0,2.0,657.0,116.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,3,h,722000.0,13.0,3046.0,3.0,1.0,3.0,781.0,,,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,h,825000.0,13.0,3046.0,4.0,2.0,4.0,768.0,194.0,1970.0,3046.0,60.0,69.03333333333333,60.0
Glenroy,4,h,638000.0,13.0,3046.0,4.0,2.0,1.0,624.0,258.0,2005.0,3046.0,60.0,69.03333333333333,60.0
Gowanbrae,3,h,631000.0,13.6,3043.0,3.0,2.0,2.0,608.0,138.0,2001.0,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,3,t,532000.0,13.6,3043.0,3.0,2.0,1.0,149.0,19.0,2005.0,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,3,h,500000.0,13.6,3043.0,3.0,2.0,1.0,140.0,,,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,3,h,504000.0,13.6,3043.0,3.0,2.0,1.0,215.0,139.0,2004.0,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,3,t,468000.0,13.6,3043.0,3.0,2.0,2.0,178.0,138.0,2000.0,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,4,h,802500.0,13.6,3043.0,4.0,2.0,2.0,0.0,264.0,2005.0,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,4,h,709000.0,13.6,3043.0,4.0,2.0,2.0,453.0,213.0,2007.0,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,3,h,700000.0,13.6,3043.0,3.0,2.0,2.0,691.0,,,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,3,h,485000.0,13.6,3043.0,3.0,2.0,1.0,175.0,134.0,2004.0,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,3,h,540000.0,13.6,3043.0,3.0,2.0,1.0,367.0,141.0,2008.0,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,4,h,800000.0,13.6,3043.0,4.0,2.0,2.0,719.0,251.0,2000.0,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,3,h,525000.0,13.6,3043.0,3.0,2.0,1.0,223.0,,,3043.0,29.0,114.82758620689656,71.0
Gowanbrae,4,h,740000.0,13.6,3043.0,4.0,2.0,2.0,453.0,213.0,2007.0,3043.0,29.0,114.82758620689656,71.0
Hadfield,3,h,605000.0,12.1,3046.0,3.0,1.0,2.0,597.0,116.0,1960.0,3046.0,60.0,69.03333333333333,60.0
Hadfield,3,h,685500.0,12.1,3046.0,3.0,1.0,2.0,724.0,103.0,1970.0,3046.0,60.0,69.03333333333333,60.0
Hadfield,2,h,610000.0,12.1,3046.0,2.0,1.0,1.0,394.0,98.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Hadfield,3,h,630000.0,12.1,3046.0,3.0,1.0,1.0,604.0,112.0,1970.0,3046.0,60.0,69.03333333333333,60.0
Hadfield,4,h,870000.0,12.1,3046.0,4.0,3.0,5.0,591.0,268.0,2010.0,3046.0,60.0,69.03333333333333,60.0
Hadfield,3,h,810000.0,12.1,3046.0,3.0,2.0,2.0,592.0,129.0,1950.0,3046.0,60.0,69.03333333333333,60.0
Hadfield,3,h,840000.0,12.1,3046.0,3.0,1.0,2.0,608.0,,,3046.0,60.0,69.03333333333333,60.0
Hadfield,5,h,585000.0,12.1,3046.0,5.0,2.0,1.0,590.0,,,3046.0,60.0,69.03333333333333,60.0
Hadfield,4,h,772500.0,12.1,3046.0,3.0,2.0,2.0,595.0,,1983.0,3046.0,60.0,69.03333333333333,60.0
Hadfield,3,u,465000.0,12.1,3046.0,3.0,1.0,1.0,225.0,,2005.0,3046.0,60.0,69.03333333333333,60.0
Hadfield,3,h,719000.0,12.1,3046.0,3.0,1.0,4.0,692.0,,1980.0,3046.0,60.0,69.03333333333333,60.0
Hadfield,2,u,487000.0,12.1,3046.0,2.0,1.0,2.0,198.0,96.0,2010.0,3046.0,60.0,69.03333333333333,60.0
Hadfield,4,h,600500.0,12.1,3046.0,4.0,2.0,1.0,462.0,161.0,1970.0,3046.0,60.0,69.03333333333333,60.0
